Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country/Region,City,State,Postal Code,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit,Shipping Duration,Profit Margin,Sales Performance Category
5532.0,US-2018-167472,2018-06-06,2018-06-07,First Class,CK-12595,Clytie Kelty,Consumer,United States,Little Rock,Arkansas,72209.0,South,TEC-AC-10001109,Technology,Accessories,Logitech Trackman Marble Mouse,179.94,6.0,0.0,75.57479858398438,1,0.4199999921306234,Medium
5533.0,US-2018-167472,2018-06-06,2018-06-07,First Class,CK-12595,Clytie Kelty,Consumer,United States,Little Rock,Arkansas,72209.0,South,TEC-AC-10003038,Technology,Accessories,Kingston Digital DataTraveler 16GB USB 2.0,26.849999999999998,3.0,0.0,5.101500034332275,1,0.19000000127866948,Low
5534.0,US-2018-167472,2018-06-06,2018-06-07,First Class,CK-12595,Clytie Kelty,Consumer,United States,Little Rock,Arkansas,72209.0,South,TEC-AC-10003174,Technology,Accessories,Plantronics S12 Corded Telephone Headset System,323.37,3.0,0.0,129.34800720214844,1,0.4000000222721602,High
5535.0,US-2018-167472,2018-06-06,2018-06-07,First Class,CK-12595,Clytie Kelty,Consumer,United States,Little Rock,Arkansas,72209.0,South,OFF-PA-10000157,Office Supplies,Paper,Xerox 191,59.94,3.0,0.0,28.17180061340332,1,0.4700000102336223,Medium
5536.0,US-2018-167472,2018-06-06,2018-06-07,First Class,CK-12595,Clytie Kelty,Consumer,United States,Little Rock,Arkansas,72209.0,South,OFF-BI-10001721,Office Supplies,Binders,Trimflex Flexible Post Binders,64.14,3.0,0.0,30.787200927734375,1,0.48000001446420915,Medium
5537.0,US-2018-167472,2018-06-06,2018-06-07,First Class,CK-12595,Clytie Kelty,Consumer,United States,Little Rock,Arkansas,72209.0,South,OFF-BI-10000591,Office Supplies,Binders,Avery Binder Labels,11.67,3.0,0.0,5.601600170135498,1,0.4800000145788773,Low
5538.0,US-2018-167472,2018-06-06,2018-06-07,First Class,CK-12595,Clytie Kelty,Consumer,United States,Little Rock,Arkansas,72209.0,South,OFF-PA-10001534,Office Supplies,Paper,Xerox 230,12.96,2.0,0.0,6.220799922943115,1,0.4799999940542527,Low
5539.0,CA-2017-120551,2017-04-13,2017-04-20,Standard Class,SS-20590,Sonia Sunley,Consumer,United States,Norfolk,Nebraska,68701.0,Central,OFF-BI-10002071,Office Supplies,Binders,Fellowes Black Plastic Comb Bindings,17.43,3.0,0.0,8.017800331115723,7,0.460000018996886,Low
5540.0,US-2019-150595,2019-05-22,2019-05-26,Standard Class,LE-16810,Laurel Elliston,Consumer,United States,Chicago,Illinois,60653.0,Central,FUR-CH-10000513,Furniture,Chairs,High-Back Leather Manager's Chair,181.986,2.0,0.3,-54.59579849243164,4,-0.29999999171602015,Medium
5541.0,US-2019-150595,2019-05-22,2019-05-26,Standard Class,LE-16810,Laurel Elliston,Consumer,United States,Chicago,Illinois,60653.0,Central,OFF-BI-10003274,Office Supplies,Binders,"Avery Durable Slant Ring Binders, No Labels",1.5919999999999996,2.0,0.8,-2.626800060272217,4,-1.650000037859433,Low
5542.0,US-2019-150595,2019-05-22,2019-05-26,Standard Class,LE-16810,Laurel Elliston,Consumer,United States,Chicago,Illinois,60653.0,Central,OFF-SU-10000381,Office Supplies,Supplies,Acme Forged Steel Scissors with Black Enamel Handles,22.344,3.0,0.2,2.513700008392334,4,0.11250000037559675,Low
5543.0,CA-2018-134936,2018-12-19,2018-12-25,Standard Class,ES-14080,Erin Smith,Corporate,United States,Tucson,Arizona,85705.0,West,FUR-TA-10001086,Furniture,Tables,"SAFCO PlanMaster Boards, 60w x 37-1/2d, White Melamine",455.97,6.0,0.5,-218.8656005859375,6,-0.48000000128503517,High
5544.0,CA-2018-134936,2018-12-19,2018-12-25,Standard Class,ES-14080,Erin Smith,Corporate,United States,Tucson,Arizona,85705.0,West,OFF-BI-10000174,Office Supplies,Binders,"Wilson Jones Clip & Carry Folder Binder Tool for Ring Binders, Clear",10.440000000000001,6.0,0.7,-7.656000137329102,6,-0.7333333464874617,Low
5545.0,CA-2018-134936,2018-12-19,2018-12-25,Standard Class,ES-14080,Erin Smith,Corporate,United States,Tucson,Arizona,85705.0,West,OFF-BI-10002103,Office Supplies,Binders,"Cardinal Slant-D Ring Binder, Heavy Gauge Vinyl",5.214,2.0,0.7,-4.171199798583984,6,-0.7999999613701542,Low
5546.0,CA-2019-102967,2019-09-22,2019-09-26,Standard Class,MG-17890,Michael Granlund,Home Office,United States,Concord,New Hampshire,3301.0,East,OFF-ST-10001590,Office Supplies,Storage,"Tenex Personal Project File with Scoop Front Design, Black",67.4,5.0,0.0,17.52400016784668,4,0.2600000024903068,Medium
5547.0,CA-2019-151008,2019-09-07,2019-09-08,First Class,JM-16195,Justin MacKendrick,Consumer,United States,Draper,Utah,84020.0,West,FUR-FU-10002396,Furniture,Furnishings,"DAX Copper Panel Document Frame, 5 x 7 Size",25.16,2.0,0.0,10.56719970703125,1,0.41999998835577307,Low
5548.0,CA-2019-151008,2019-09-07,2019-09-08,First Class,JM-16195,Justin MacKendrick,Consumer,United States,Draper,Utah,84020.0,West,TEC-PH-10002807,Technology,Phones,Motorla HX550 Universal Bluetooth Headset,126.56,4.0,0.2,47.459999084472656,1,0.37499999276606083,Medium
5549.0,CA-2016-159800,2016-11-28,2016-12-01,First Class,SG-20470,Sheri Gordon,Consumer,United States,San Francisco,California,94109.0,West,OFF-AP-10004859,Office Supplies,Appliances,Acco 6 Outlet Guardian Premium Surge Suppressor,43.68,3.0,0.0,11.793600082397461,3,0.2700000018863888,Low
5550.0,CA-2016-159800,2016-11-28,2016-12-01,First Class,SG-20470,Sheri Gordon,Consumer,United States,San Francisco,California,94109.0,West,TEC-AC-10003447,Technology,Accessories,Micropad Numeric Keypads,139.92999999999998,7.0,0.0,34.98249816894531,3,0.24999998691449524,Medium
5551.0,US-2016-159618,2016-11-12,2016-11-16,Standard Class,DB-12970,Darren Budd,Corporate,United States,Houston,Texas,77036.0,Central,OFF-AR-10003183,Office Supplies,Art,Avery Fluorescent Highlighter Four-Color Set,2.672,1.0,0.2,0.33399999141693115,4,0.12499999678777363,Low
5552.0,US-2016-159618,2016-11-12,2016-11-16,Standard Class,DB-12970,Darren Budd,Corporate,United States,Houston,Texas,77036.0,Central,OFF-SU-10000432,Office Supplies,Supplies,Acco Side-Punched Conventional Columnar Pads,16.656000000000002,6.0,0.2,-3.122999906539917,4,-0.18749999438880383,Low
5553.0,US-2016-159618,2016-11-12,2016-11-16,Standard Class,DB-12970,Darren Budd,Corporate,United States,Houston,Texas,77036.0,Central,TEC-AC-10003832,Technology,Accessories,Imation 16GB Mini TravelDrive USB 2.0 Flash Drive,79.51200000000001,3.0,0.2,20.87190055847168,4,0.26250000702374077,Medium
5554.0,US-2016-159618,2016-11-12,2016-11-16,Standard Class,DB-12970,Darren Budd,Corporate,United States,Houston,Texas,77036.0,Central,OFF-PA-10004100,Office Supplies,Paper,Xerox 216,36.28800000000001,7.0,0.2,12.700799942016602,4,0.34999999840213286,Low
5555.0,US-2016-159618,2016-11-12,2016-11-16,Standard Class,DB-12970,Darren Budd,Corporate,United States,Houston,Texas,77036.0,Central,FUR-BO-10004467,Furniture,Bookcases,Bestar Classic Bookcase,67.99319999999999,1.0,0.32,-12.998700141906738,4,-0.19117647267530782,Medium
5556.0,CA-2019-116113,2019-10-02,2019-10-06,Second Class,JW-15220,Jane Waco,Corporate,United States,Montgomery,Alabama,36116.0,South,FUR-FU-10002963,Furniture,Furnishings,"Master Caster Door Stop, Gray",10.16,2.0,0.0,3.454400062561035,4,0.3400000061575822,Low
5557.0,CA-2017-125066,2017-12-14,2017-12-18,Standard Class,KD-16495,Keith Dawkins,Corporate,United States,Jackson,Mississippi,39212.0,South,FUR-FU-10003829,Furniture,Furnishings,Stackable Trays,6.16,2.0,0.0,1.9711999893188477,4,0.3199999982660467,Low
5558.0,CA-2017-125066,2017-12-14,2017-12-18,Standard Class,KD-16495,Keith Dawkins,Corporate,United States,Jackson,Mississippi,39212.0,South,OFF-AR-10003582,Office Supplies,Art,"Boston Electric Pencil Sharpener, Model 1818, Charcoal Black",56.3,2.0,0.0,15.763999938964844,4,0.2799999989158942,Medium
5559.0,US-2017-114741,2017-12-06,2017-12-10,Standard Class,IL-15100,Ivan Liston,Consumer,United States,North Las Vegas,Nevada,89031.0,West,OFF-PA-10000048,Office Supplies,Paper,Xerox 20,6.48,1.0,0.0,3.1103999614715576,4,0.4799999940542527,Low
5560.0,US-2017-114741,2017-12-06,2017-12-10,Standard Class,IL-15100,Ivan Liston,Consumer,United States,North Las Vegas,Nevada,89031.0,West,OFF-ST-10000078,Office Supplies,Storage,Tennsco 6- and 18-Compartment Lockers,1325.8500000000001,5.0,0.0,238.6529998779297,4,0.1799999999079305,Premium
5561.0,US-2017-114741,2017-12-06,2017-12-10,Standard Class,IL-15100,Ivan Liston,Consumer,United States,North Las Vegas,Nevada,89031.0,West,OFF-LA-10004853,Office Supplies,Labels,Avery 483,14.940000000000001,3.0,0.0,6.872399806976318,4,0.45999998708007483,Low
5562.0,CA-2019-133263,2019-03-31,2019-04-02,Second Class,JE-15610,Jim Epp,Corporate,United States,Atlanta,Georgia,30318.0,South,OFF-BI-10001153,Office Supplies,Binders,Ibico Recycled Grain-Textured Covers,34.54,1.0,0.0,17.270000457763672,2,0.5000000132531462,Low
5563.0,CA-2019-133263,2019-03-31,2019-04-02,Second Class,JE-15610,Jim Epp,Corporate,United States,Atlanta,Georgia,30318.0,South,TEC-CO-10001449,Technology,Copiers,Hewlett Packard LaserJet 3310 Copier,2999.95,5.0,0.0,580.6579083251949,2,0.19355586203943229,Premium
5564.0,CA-2019-133263,2019-03-31,2019-04-02,Second Class,JE-15610,Jim Epp,Corporate,United States,Atlanta,Georgia,30318.0,South,OFF-BI-10000474,Office Supplies,Binders,Avery Recycled Flexi-View Covers for Binding Systems,64.12,4.0,0.0,30.777599334716797,2,0.47999998962440416,Medium
5565.0,CA-2019-157966,2019-03-13,2019-03-13,Same Day,SU-20665,Stephanie Ulpright,Home Office,United States,Chicago,Illinois,60610.0,Central,OFF-AR-10000799,Office Supplies,Art,Col-Erase Pencils with Erasers,19.456000000000003,4.0,0.2,2.188800096511841,0,0.11250000496051811,Low
5566.0,CA-2019-157966,2019-03-13,2019-03-13,Same Day,SU-20665,Stephanie Ulpright,Home Office,United States,Chicago,Illinois,60610.0,Central,TEC-MA-10002109,Technology,Machines,"HP Officejet Pro 8600 e-All-In-One Printer, Copier, Scanner, Fax",209.986,2.0,0.3,8.99940013885498,0,0.042857143518401135,High
5567.0,CA-2019-157966,2019-03-13,2019-03-13,Same Day,SU-20665,Stephanie Ulpright,Home Office,United States,Chicago,Illinois,60610.0,Central,OFF-AR-10003338,Office Supplies,Art,"Eberhard Faber 3 1/2"" Golf Pencils",29.760000000000005,5.0,0.2,1.8600000143051147,0,0.0625000004806826,Low
5568.0,CA-2019-157966,2019-03-13,2019-03-13,Same Day,SU-20665,Stephanie Ulpright,Home Office,United States,Chicago,Illinois,60610.0,Central,FUR-CH-10003606,Furniture,Chairs,SAFCO Folding Chair Trolley,89.768,1.0,0.3,-2.5648000240325928,0,-0.0285714288391475,Medium
5569.0,CA-2019-157966,2019-03-13,2019-03-13,Same Day,SU-20665,Stephanie Ulpright,Home Office,United States,Chicago,Illinois,60610.0,Central,TEC-CO-10001449,Technology,Copiers,Hewlett Packard LaserJet 3310 Copier,959.984,2.0,0.2,335.994384765625,0,0.34999998413059485,High
5570.0,CA-2019-157966,2019-03-13,2019-03-13,Same Day,SU-20665,Stephanie Ulpright,Home Office,United States,Chicago,Illinois,60610.0,Central,OFF-PA-10001934,Office Supplies,Paper,Xerox 1993,15.552000000000003,3.0,0.2,5.637599945068359,0,0.36249999646787284,Low
5571.0,CA-2019-157966,2019-03-13,2019-03-13,Same Day,SU-20665,Stephanie Ulpright,Home Office,United States,Chicago,Illinois,60610.0,Central,TEC-PH-10001527,Technology,Phones,Plantronics MX500i Earset,34.36000000000001,1.0,0.2,-7.301499843597412,0,-0.21249999544812023,Low
5572.0,CA-2016-151162,2016-12-05,2016-12-09,Standard Class,EA-14035,Erin Ashbrook,Corporate,United States,Columbus,Ohio,43229.0,East,OFF-PA-10001033,Office Supplies,Paper,Xerox 1893,98.376,3.0,0.2,35.66130065917969,4,0.36250000670061483,Medium
5573.0,CA-2016-151162,2016-12-05,2016-12-09,Standard Class,EA-14035,Erin Ashbrook,Corporate,United States,Columbus,Ohio,43229.0,East,OFF-BI-10003719,Office Supplies,Binders,Large Capacity Hanging Post Binders,29.940000000000005,4.0,0.7,-23.95199966430664,4,-0.7999999887877968,Low
5574.0,CA-2016-151162,2016-12-05,2016-12-09,Standard Class,EA-14035,Erin Ashbrook,Corporate,United States,Columbus,Ohio,43229.0,East,OFF-PA-10003036,Office Supplies,Paper,"Black Print Carbonless 8 1/2"" x 8 1/4"" Rapid Memo Book",17.472,3.0,0.2,5.678400039672852,4,0.3250000022706531,Low
5575.0,CA-2016-151162,2016-12-05,2016-12-09,Standard Class,EA-14035,Erin Ashbrook,Corporate,United States,Columbus,Ohio,43229.0,East,TEC-PH-10001870,Technology,Phones,Lunatik TT5L-002 Taktik Strike Impact Protection System for iPhone 5,36.738,1.0,0.4,-9.184499740600586,4,-0.249999992939207,Low
5576.0,CA-2016-151162,2016-12-05,2016-12-09,Standard Class,EA-14035,Erin Ashbrook,Corporate,United States,Columbus,Ohio,43229.0,East,TEC-PH-10001809,Technology,Phones,Panasonic KX T7736-B Digital phone,179.93999999999997,2.0,0.4,-44.98500061035156,4,-0.2500000033919727,Medium
5577.0,CA-2018-136686,2018-12-12,2018-12-16,Standard Class,RF-19840,Roy Französisch,Consumer,United States,Pasadena,California,91104.0,West,FUR-FU-10004864,Furniture,Furnishings,"Howard Miller 14-1/2"" Diameter Chrome Round Wall Clock",383.64,6.0,0.0,122.76480102539062,4,0.3200000026727938,High
5578.0,CA-2018-136686,2018-12-12,2018-12-16,Standard Class,RF-19840,Roy Französisch,Consumer,United States,Pasadena,California,91104.0,West,OFF-AP-10002350,Office Supplies,Appliances,Belkin F9H710-06 7 Outlet SurgeMaster Surge Protector,56.519999999999996,3.0,0.0,15.825599670410156,4,0.27999999416861565,Medium
5579.0,CA-2019-137498,2019-09-09,2019-09-14,Second Class,LC-17050,Liz Carlisle,Consumer,United States,Los Angeles,California,90004.0,West,OFF-AR-10003829,Office Supplies,Art,Newell 35,6.56,2.0,0.0,1.902400016784668,5,0.29000000255863845,Low
5580.0,CA-2019-137498,2019-09-09,2019-09-14,Second Class,LC-17050,Liz Carlisle,Consumer,United States,Los Angeles,California,90004.0,West,FUR-CH-10003833,Furniture,Chairs,Novimex Fabric Task Chair,243.92,5.0,0.2,-15.244999885559082,5,-0.06249999953082602,High
5581.0,CA-2019-137498,2019-09-09,2019-09-14,Second Class,LC-17050,Liz Carlisle,Consumer,United States,Los Angeles,California,90004.0,West,OFF-PA-10000143,Office Supplies,Paper,Astroparche Fine Business Paper,47.52,9.0,0.0,22.809600830078125,5,0.480000017467974,Low
5582.0,CA-2019-163818,2019-10-04,2019-10-08,Standard Class,PS-18970,Paul Stevenson,Home Office,United States,Clinton,Maryland,20735.0,East,FUR-FU-10000076,Furniture,Furnishings,24-Hour Round Wall Clock,19.98,1.0,0.0,8.591400146484375,4,0.4300000073315503,Low
5583.0,CA-2018-161158,2018-05-09,2018-05-13,Standard Class,PS-18970,Paul Stevenson,Home Office,United States,New York City,New York,10024.0,East,OFF-AR-10000462,Office Supplies,Art,Sanford Pocket Accent Highlighters,8.0,5.0,0.0,3.440000057220459,4,0.4300000071525574,Low
5584.0,CA-2016-116673,2016-12-15,2016-12-19,Second Class,JO-15280,Jas O'Carroll,Consumer,United States,San Diego,California,92037.0,West,FUR-FU-10003829,Furniture,Furnishings,Stackable Trays,6.16,2.0,0.0,1.9711999893188477,4,0.3199999982660467,Low
5585.0,CA-2019-105333,2019-11-30,2019-12-04,Standard Class,VP-21730,Victor Preis,Home Office,United States,New York City,New York,10011.0,East,OFF-ST-10002182,Office Supplies,Storage,"Iris 3-Drawer Stacking Bin, Black",83.56,4.0,0.0,1.6712000370025635,4,0.020000000442826273,Medium
5586.0,CA-2019-105333,2019-11-30,2019-12-04,Standard Class,VP-21730,Victor Preis,Home Office,United States,New York City,New York,10011.0,East,TEC-PH-10001468,Technology,Phones,Panasonic Business Telephones KX-T7736,546.0600000000001,3.0,0.0,163.8179931640625,4,0.2999999874813436,High
5587.0,CA-2019-105333,2019-11-30,2019-12-04,Standard Class,VP-21730,Victor Preis,Home Office,United States,New York City,New York,10011.0,East,OFF-ST-10001809,Office Supplies,Storage,Fellowes Officeware Wire Shelving,269.49,3.0,0.0,5.389800071716309,4,0.020000000266118624,High
5588.0,CA-2017-149993,2017-03-19,2017-03-20,First Class,GA-14725,Guy Armstrong,Consumer,United States,Lancaster,California,93534.0,West,OFF-FA-10001561,Office Supplies,Fasteners,Stockwell Push Pins,10.9,5.0,0.0,3.5969998836517334,1,0.32999998932584707,Low
5589.0,CA-2016-168158,2016-07-19,2016-07-24,Standard Class,EM-14140,Eugene Moren,Home Office,United States,Great Falls,Montana,59405.0,West,OFF-BI-10001759,Office Supplies,Binders,"Acco Pressboard Covers with Storage Hooks, 14 7/8"" x 11"", Dark Blue",6.096,2.0,0.2,2.2098000049591064,5,0.3625000008135017,Low
5590.0,CA-2018-115224,2018-12-08,2018-12-11,Second Class,DB-13615,Doug Bickford,Consumer,United States,San Francisco,California,94110.0,West,OFF-ST-10000615,Office Supplies,Storage,"SimpliFile Personal File, Black Granite, 15w x 6-15/16d x 11-1/4h",34.05,3.0,0.0,9.534000396728516,3,0.2800000116513514,Low
5591.0,CA-2018-115224,2018-12-08,2018-12-11,Second Class,DB-13615,Doug Bickford,Consumer,United States,San Francisco,California,94110.0,West,OFF-ST-10003816,Office Supplies,Storage,Fellowes High-Stak Drawer Files,352.38,2.0,0.0,81.04740142822266,3,0.23000000405307525,High
5592.0,CA-2016-164742,2016-10-13,2016-10-18,Second Class,ML-17395,Marina Lichtenstein,Corporate,United States,Lakewood,New Jersey,8701.0,East,FUR-CH-10002880,Furniture,Chairs,"Global High-Back Leather Tilter, Burgundy",245.98,2.0,0.0,27.05780029296875,5,0.11000000119102671,High
5593.0,CA-2016-164742,2016-10-13,2016-10-18,Second Class,ML-17395,Marina Lichtenstein,Corporate,United States,Lakewood,New Jersey,8701.0,East,OFF-BI-10004738,Office Supplies,Binders,Flexible Leather- Look Classic Collection Ring Binder,18.94,1.0,0.0,9.470000267028809,5,0.5000000140986699,Low
5594.0,US-2019-108014,2019-11-19,2019-11-25,Standard Class,JH-15430,Jennifer Halladay,Consumer,United States,Cleveland,Ohio,44105.0,East,OFF-BI-10003984,Office Supplies,Binders,Lock-Up Easel 'Spel-Binder',59.91300000000001,7.0,0.7,-45.93330001831055,6,-0.7666666669722855,Medium
5595.0,CA-2019-160325,2019-09-24,2019-09-24,Same Day,BP-11095,Bart Pistole,Corporate,United States,Lawrence,Massachusetts,1841.0,East,TEC-PH-10000984,Technology,Phones,Panasonic KX-TG9471B,391.98,2.0,0.0,109.75440216064453,0,0.2800000055121295,High
5596.0,CA-2019-160325,2019-09-24,2019-09-24,Same Day,BP-11095,Bart Pistole,Corporate,United States,Lawrence,Massachusetts,1841.0,East,TEC-PH-10001944,Technology,Phones,Wi-Ex zBoost YX540 Cellular Phone Signal Booster,437.84999999999997,3.0,0.0,131.35499572753906,0,0.29999999024218127,High
5597.0,CA-2017-159779,2017-09-25,2017-09-29,Standard Class,SB-20185,Sarah Brown,Consumer,United States,Concord,New Hampshire,3301.0,East,OFF-BI-10002735,Office Supplies,Binders,GBC Prestige Therm-A-Bind Covers,68.62,2.0,0.0,32.251399993896484,4,0.46999999991105335,Medium
5598.0,CA-2019-151176,2019-02-13,2019-02-20,Standard Class,SV-20785,Stewart Visinsky,Consumer,United States,Baltimore,Maryland,21215.0,East,OFF-SU-10001165,Office Supplies,Supplies,Acme Elite Stainless Steel Scissors,25.02,3.0,0.0,6.505199909210205,7,0.25999999637131116,Low
5599.0,CA-2019-151176,2019-02-13,2019-02-20,Standard Class,SV-20785,Stewart Visinsky,Consumer,United States,Baltimore,Maryland,21215.0,East,OFF-AR-10000614,Office Supplies,Art,Barrel Sharpener,10.709999999999999,3.0,0.0,2.784600019454956,7,0.26000000181652255,Low
5600.0,CA-2016-108903,2016-10-03,2016-10-03,Same Day,DO-13435,Denny Ordway,Consumer,United States,Columbus,Ohio,43229.0,East,OFF-AR-10004010,Office Supplies,Art,Hunt Boston Vacuum Mount KS Pencil Sharpener,55.98400000000001,2.0,0.2,4.198800086975098,0,0.0750000015535706,Medium
5601.0,CA-2016-108903,2016-10-03,2016-10-03,Same Day,DO-13435,Denny Ordway,Consumer,United States,Columbus,Ohio,43229.0,East,OFF-EN-10004030,Office Supplies,Envelopes,Convenience Packs of Business Envelopes,14.480000000000002,5.0,0.2,4.88700008392334,0,0.3375000057958107,Low
5602.0,CA-2016-108903,2016-10-03,2016-10-03,Same Day,DO-13435,Denny Ordway,Consumer,United States,Columbus,Ohio,43229.0,East,TEC-AC-10003023,Technology,Accessories,Logitech G105 Gaming Keyboard,142.488,3.0,0.2,-3.5622000694274902,0,-0.02500000048725149,Medium
5603.0,CA-2018-117919,2018-08-27,2018-08-29,Second Class,TB-21355,Todd Boyes,Corporate,United States,Houston,Texas,77041.0,Central,OFF-ST-10003572,Office Supplies,Storage,Portfile Personal File Boxes,14.16,1.0,0.2,1.062000036239624,2,0.07500000255929548,Low
5604.0,CA-2018-117919,2018-08-27,2018-08-29,Second Class,TB-21355,Todd Boyes,Corporate,United States,Houston,Texas,77041.0,Central,OFF-PA-10004353,Office Supplies,Paper,Southworth 25% Cotton Premium Laser Paper and Envelopes,79.92000000000002,5.0,0.2,27.972000122070312,2,0.35000000152740623,Medium
5605.0,CA-2017-142475,2017-12-03,2017-12-07,Standard Class,BS-11380,Bill Stewart,Corporate,United States,New York City,New York,10011.0,East,OFF-BI-10003718,Office Supplies,Binders,GBC Therma-A-Bind 250T Electric Binding System,590.352,6.0,0.2,206.62319946289062,4,0.3499999990901879,High
5606.0,CA-2018-134516,2018-09-20,2018-09-25,Standard Class,FM-14215,Filia McAdams,Corporate,United States,Greensboro,North Carolina,27405.0,South,FUR-FU-10001546,Furniture,Furnishings,Dana Swing-Arm Lamps,17.088,2.0,0.2,1.0679999589920044,5,0.06249999760018752,Low
5607.0,CA-2018-134516,2018-09-20,2018-09-25,Standard Class,FM-14215,Filia McAdams,Corporate,United States,Greensboro,North Carolina,27405.0,South,FUR-CH-10002880,Furniture,Chairs,"Global High-Back Leather Tilter, Burgundy",98.392,1.0,0.2,-11.069100379943848,5,-0.11250000386153192,Medium
5608.0,CA-2019-105193,2019-03-25,2019-03-31,Standard Class,JL-15835,John Lee,Consumer,United States,New York City,New York,10024.0,East,OFF-AR-10001547,Office Supplies,Art,Newell 311,11.05,5.0,0.0,2.9835000038146973,6,0.2700000003452215,Low
5609.0,CA-2017-168634,2017-12-06,2017-12-11,Standard Class,AF-10870,Art Ferguson,Consumer,United States,San Francisco,California,94109.0,West,OFF-AP-10001626,Office Supplies,Appliances,"Commercial WindTunnel Clean Air Upright Vacuum, Replacement Belts, Filtration Bags",7.78,2.0,0.0,2.0227999687194824,5,0.2599999959793679,Low
5610.0,CA-2019-117198,2019-08-31,2019-09-05,Standard Class,BG-11035,Barry Gonzalez,Consumer,United States,Monroe,Louisiana,71203.0,South,TEC-AC-10003033,Technology,Accessories,Plantronics CS510 - Over-the-Head monaural Wireless Headset System,659.9,2.0,0.0,217.76699829101562,5,0.32999999741023733,High
5611.0,CA-2017-145828,2017-10-05,2017-10-07,First Class,MB-17305,Maria Bertelson,Consumer,United States,Cincinnati,Ohio,45231.0,East,TEC-AC-10002323,Technology,Accessories,SanDisk Ultra 32 GB MicroSDHC Class 10 Memory Card,53.040000000000006,3.0,0.2,-4.640999794006348,2,-0.08749999611625843,Medium
5612.0,CA-2019-121027,2019-08-18,2019-08-22,Standard Class,HW-14935,Helen Wasserman,Corporate,United States,Seattle,Washington,98105.0,West,TEC-AC-10002049,Technology,Accessories,Plantronics Savi W720 Multi-Device Wireless Headset System,843.9,2.0,0.0,371.3160095214844,4,0.44000001128271643,High
5613.0,CA-2019-121027,2019-08-18,2019-08-22,Standard Class,HW-14935,Helen Wasserman,Corporate,United States,Seattle,Washington,98105.0,West,TEC-AC-10002253,Technology,Accessories,Imation Bio 8GB USB Flash Drive Imation Corp,1496.16,9.0,0.0,224.4239959716797,4,0.14999999730756047,Premium
5614.0,CA-2018-147431,2018-02-02,2018-02-07,Standard Class,AB-10105,Adrian Barton,Consumer,United States,New York City,New York,10011.0,East,OFF-ST-10003994,Office Supplies,Storage,"Belkin 19"" Center-Weighted Shelf, Gray",117.96,2.0,0.0,5.8979997634887695,5,0.049999997994987874,Medium
5615.0,CA-2018-158001,2018-08-23,2018-08-27,Standard Class,JP-15460,Jennifer Patt,Corporate,United States,New York City,New York,10035.0,East,OFF-AR-10002399,Office Supplies,Art,"Dixon Prang Watercolor Pencils, 10-Color Set with Brush",21.299999999999997,5.0,0.0,8.732999801635742,4,0.4099999906871241,Low
5616.0,CA-2018-158001,2018-08-23,2018-08-27,Standard Class,JP-15460,Jennifer Patt,Corporate,United States,New York City,New York,10035.0,East,OFF-AP-10002118,Office Supplies,Appliances,"1.7 Cubic Foot Compact ""Cube"" Office Refrigerators",1040.8,5.0,0.0,281.0159912109375,4,0.26999999155547416,Premium
5617.0,CA-2018-158001,2018-08-23,2018-08-27,Standard Class,JP-15460,Jennifer Patt,Corporate,United States,New York City,New York,10035.0,East,OFF-AR-10001954,Office Supplies,Art,Newell 331,29.339999999999996,6.0,0.0,7.921800136566162,4,0.2700000046546068,Low
5618.0,CA-2019-125745,2019-06-30,2019-07-04,Standard Class,DV-13045,Darrin Van Huff,Corporate,United States,Memphis,Tennessee,38109.0,South,FUR-FU-10001591,Furniture,Furnishings,Advantus Panel Wall Certificate Holder - 8.5x11,19.52,2.0,0.2,5.368000030517578,4,0.27500000156340054,Low
5619.0,CA-2017-101154,2017-09-18,2017-09-21,First Class,CM-12190,Charlotte Melton,Consumer,United States,San Diego,California,92105.0,West,OFF-ST-10004186,Office Supplies,Storage,"Stur-D-Stor Shelving, Vertical 5-Shelf: 72""H x 36""W x 18 1/2""D",443.92,4.0,0.0,8.878399848937988,3,0.01999999965970893,High
5620.0,US-2018-124163,2018-09-25,2018-09-30,Standard Class,SC-20695,Steve Chapman,Corporate,United States,La Crosse,Wisconsin,54601.0,Central,TEC-AC-10001908,Technology,Accessories,Logitech Wireless Headset h800,499.95,5.0,0.0,174.9824981689453,5,0.3499999963375244,High
5621.0,US-2018-124163,2018-09-25,2018-09-30,Standard Class,SC-20695,Steve Chapman,Corporate,United States,La Crosse,Wisconsin,54601.0,Central,OFF-AR-10000817,Office Supplies,Art,Manco Dry-Lighter Erasable Highlighter,3.04,1.0,0.0,1.0335999727249146,5,0.33999999102793244,Low
5622.0,US-2018-124163,2018-09-25,2018-09-30,Standard Class,SC-20695,Steve Chapman,Corporate,United States,La Crosse,Wisconsin,54601.0,Central,FUR-CH-10004218,Furniture,Chairs,"Global Fabric Manager's Chair, Dark Gray",201.96,2.0,0.0,50.4900016784668,5,0.25000000831088726,High
